"date","close","volume","open","high","low"
"2017/09/25","10.6900","89448.0000","11.4000","11.4000","9.9710"
"2017/09/22","11.3775","31755.0000","11.9000","11.9000","11.3000"
"2017/09/21","11.8000","26015.0000","11.9600","12.2607","11.4258"
"2017/09/20","11.6290","84319.0000","12.4500","12.4700","11.1000"
"2017/09/19","12.4500","27951.0000","12.3800","12.4500","12.2000"
"2017/09/18","12.2500","53136.0000","12.4500","12.4900","12.1000"
"2017/09/15","12.2000","43136.0000","12.2000","12.3900","11.6000"
"2017/09/14","12.1000","35383.0000","12.4200","12.4500","11.9900"
"2017/09/13","11.8900","34921.0000","12.4500","12.4500","11.8900"
"2017/09/12","12.2200","47135.0000","12.0000","12.6390","11.9500"
"2017/09/11","11.9800","44748.0000","12.6000","12.6000","11.0000"
"2017/09/08","12.3500","30446.0000","12.5500","12.5800","12.3300"
"2017/09/07","12.5800","46661.0000","12.7000","12.7304","12.4600"
"2017/09/06","12.5800","88545.0000","12.6600","13.0000","12.3800"
"2017/09/05","12.7400","51002.0000","13.0000","13.0000","12.5000"
"2017/09/01","13.1000","39204.0000","12.9300","13.1000","12.4900"
"2017/08/31","12.9800","54482.0000","13.2500","13.2500","12.5600"
"2017/08/30","13.1000","160756.0000","12.8000","13.3500","12.7000"
"2017/08/29","12.8500","119482.0000","12.6000","12.8500","11.5000"
"2017/08/28","12.7000","190451.0000","11.5000","12.7000","11.4447"
"2017/08/25","11.1500","28446.0000","11.1900","11.2500","11.0600"
"2017/08/24","10.9800","19214.0000","11.7500","11.7500","10.8000"
"2017/08/23","11.6100","118320.0000","10.2500","12.5000","9.8000"
"2017/08/22","9.8000","40056.0000","9.5000","9.8500","9.4980"
